Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
11,1592933395554,23/06/2020 17:29:55,1592933394752,-4,23/06/2020 13:29:54,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.31899999999587,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
12,1592933395866,23/06/2020 17:29:55,1592933395053,-4,23/06/2020 13:29:55,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.2450000000026,null,,Fred's,9,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
13,1592933396163,23/06/2020 17:29:56,1592933395353,-4,23/06/2020 13:29:55,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.4279999999999,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
14,1592933396461,23/06/2020 17:29:56,1592933395653,-4,23/06/2020 13:29:55,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.3139999999985,null,,advice,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
15,1592933396749,23/06/2020 17:29:56,1592933395953,-4,23/06/2020 13:29:55,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.0310000000027,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
16,1592933397062,23/06/2020 17:29:57,1592933396254,-4,23/06/2020 13:29:56,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.59500000000116,null,,about,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
17,1592933397390,23/06/2020 17:29:57,1592933396554,-4,23/06/2020 13:29:56,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.1970000000001,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
18,1592933397670,23/06/2020 17:29:57,1592933396854,-4,23/06/2020 13:29:56,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,300.4369999999981,null,,taxes.,15,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
19,1592933397826,23/06/2020 17:29:57,1592933396859,-4,23/06/2020 13:29:56,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,2,RSVP,Zone1,reading,4504.889000000003,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
20,1592933398422,23/06/2020 17:29:58,1592933397606,-4,23/06/2020 13:29:57,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,3,Pause,Zone1,fixation,750.6359999999986,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
21,1592933398951,23/06/2020 17:29:58,1592933398163,-4,23/06/2020 13:29:58,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,5,1,4,Explicit Judgment,Zone1,response_keyboard_single,546.2399999960326,null,,4,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |widow| |asked| |for| |Fred's| |advice| |about| |taxes.
22,1592933399437,23/06/2020 17:29:59,1592933398640,-4,23/06/2020 13:29:58,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,1,Fixation,fixation,fixation,500.61499999999796,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
23,1592933399748,23/06/2020 17:29:59,1592933398940,-4,23/06/2020 13:29:58,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.33600000000297,null,,Her,1,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
24,1592933400050,23/06/2020 17:30:00,1592933399241,-4,23/06/2020 13:29:59,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.33600000000297,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
25,1592933400347,23/06/2020 17:30:00,1592933399541,-4,23/06/2020 13:29:59,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.32999999999447,null,,brother,3,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
26,1592933400632,23/06/2020 17:30:00,1592933399841,-4,23/06/2020 13:29:59,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.32300000000396,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
27,1592933400944,23/06/2020 17:30:00,1592933400141,-4,23/06/2020 13:30:00,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.2299999999959,null,,said,5,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
28,1592933401243,23/06/2020 17:30:01,1592933400442,-4,23/06/2020 13:30:00,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.4400000000023,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
29,1592933401554,23/06/2020 17:30:01,1592933400743,-4,23/06/2020 13:30:00,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.34999999999854,null,,my,7,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
30,1592933401852,23/06/2020 17:30:01,1592933401042,-4,23/06/2020 13:30:01,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.32500000000437,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
31,1592933402148,23/06/2020 17:30:02,1592933401343,-4,23/06/2020 13:30:01,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.31899999999587,null,,car,9,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
32,1592933402448,23/06/2020 17:30:02,1592933401643,-4,23/06/2020 13:30:01,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.3329999999987,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
33,1592933402744,23/06/2020 17:30:02,1592933401943,-4,23/06/2020 13:30:01,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.3290000000052,null,,needs,11,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
34,1592933403040,23/06/2020 17:30:03,1592933402244,-4,23/06/2020 13:30:02,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.18099999999686,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
35,1592933403353,23/06/2020 17:30:03,1592933402544,-4,23/06/2020 13:30:02,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.4890000000014,null,,fixing,13,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
36,1592933403650,23/06/2020 17:30:03,1592933402846,-4,23/06/2020 13:30:02,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.1359999999986,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
37,1592933403963,23/06/2020 17:30:03,1592933403145,-4,23/06/2020 13:30:03,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.51200000000244,null,,before,15,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
38,1592933404244,23/06/2020 17:30:04,1592933403445,-4,23/06/2020 13:30:03,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.3439999999973,null,, ,16,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
39,1592933404556,23/06/2020 17:30:04,1592933403746,-4,23/06/2020 13:30:03,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.33400000000256,null,,the,17,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
40,1592933404853,23/06/2020 17:30:04,1592933404046,-4,23/06/2020 13:30:04,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.30799999999726,null,, ,18,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
41,1592933405151,23/06/2020 17:30:05,1592933404347,-4,23/06/2020 13:30:04,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,300.27700000000186,null,,trip.,19,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
42,1592933405290,23/06/2020 17:30:05,1592933404349,-4,23/06/2020 13:30:04,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,2,RSVP,Zone1,reading,5706.232000000004,null,,Content End,,0,1,0,,,true,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
43,1592933405915,23/06/2020 17:30:05,1592933405098,-4,23/06/2020 13:30:05,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,3,Pause,Zone1,fixation,750.9130000000005,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
44,1592933406482,23/06/2020 17:30:06,1592933405673,-4,23/06/2020 13:30:05,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,2,2,4,Explicit Judgment,Zone1,response_keyboard_single,552.9249999963213,null,,4,1,0,1,0,,,false,1,1,Acceptability Judgment,Her| |brother| |said| |my| |car| |needs| |fixing| |before| |the| |trip.
45,1592933406972,23/06/2020 17:30:06,1592933406165,-4,23/06/2020 13:30:06,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,1,Fixation,fixation,fixation,500.61799999999494,null,,null,,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
46,1592933407270,23/06/2020 17:30:07,1592933406465,-4,23/06/2020 13:30:06,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.25500000000466,null,,The,1,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
47,1592933407567,23/06/2020 17:30:07,1592933406765,-4,23/06/2020 13:30:06,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.400999999998,null,, ,2,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
48,1592933407864,23/06/2020 17:30:07,1592933407067,-4,23/06/2020 13:30:07,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.0619999999981,null,,lady,3,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
49,1592933408176,23/06/2020 17:30:08,1592933407367,-4,23/06/2020 13:30:07,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.4140000000043,null,, ,4,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
50,1592933408474,23/06/2020 17:30:08,1592933407666,-4,23/06/2020 13:30:07,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.53399999999965,null,,sold,5,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
51,1592933408771,23/06/2020 17:30:08,1592933407967,-4,23/06/2020 13:30:07,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.3249999999971,null,, ,6,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
52,1592933409068,23/06/2020 17:30:09,1592933408267,-4,23/06/2020 13:30:08,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.3179999999993,null,,Mary's,7,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
53,1592933409380,23/06/2020 17:30:09,1592933408567,-4,23/06/2020 13:30:08,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.3289999999979,null,, ,8,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
54,1592933409663,23/06/2020 17:30:09,1592933408867,-4,23/06/2020 13:30:08,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.15200000000186,null,,of,9,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
55,1592933409974,23/06/2020 17:30:09,1592933409168,-4,23/06/2020 13:30:09,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.247000000003,null,, ,10,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
56,1592933410271,23/06/2020 17:30:10,1592933409470,-4,23/06/2020 13:30:09,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.403999999995,null,,portait,11,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
57,1592933410584,23/06/2020 17:30:10,1592933409769,-4,23/06/2020 13:30:09,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.5280000000057,null,, ,12,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
58,1592933410866,23/06/2020 17:30:10,1592933410069,-4,23/06/2020 13:30:10,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.18299999999726,null,,her,13,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
59,1592933411194,23/06/2020 17:30:11,1592933410369,-4,23/06/2020 13:30:10,18296,8,task-hdlh,,5752023,,1610621,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L1,L1,6,3,2,RSVP,Zone1,reading,300.47000000000116,null,, ,14,0,1,0,,,false,1,1,Acceptability Judgment,The| |lady| |sold| |Mary's| |of| |portait| |her| |father.
