Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-54mp,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,sentence
59,1592933741668,23/06/2020 17:35:41,1592933740866,-4,23/06/2020 13:35:40,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.04899999999907,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
60,1592933741980,23/06/2020 17:35:41,1592933741165,-4,23/06/2020 13:35:41,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.6110000000008,null,,needs,15,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
61,1592933742277,23/06/2020 17:35:42,1592933741465,-4,23/06/2020 13:35:41,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.35699999999997,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
62,1592933742574,23/06/2020 17:35:42,1592933741766,-4,23/06/2020 13:35:41,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.3009999999995,null,,petting,17,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
63,1592933742875,23/06/2020 17:35:42,1592933742066,-4,23/06/2020 13:35:42,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.33799999999974,null,, ,18,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
64,1592933743171,23/06/2020 17:35:43,1592933742366,-4,23/06/2020 13:35:42,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.0669999999991,null,,at,19,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
65,1592933743468,23/06/2020 17:35:43,1592933742667,-4,23/06/2020 13:35:42,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.617000000002,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
66,1592933743765,23/06/2020 17:35:43,1592933742968,-4,23/06/2020 13:35:42,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.04699999999866,null,,the,21,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
67,1592933744078,23/06/2020 17:35:44,1592933743267,-4,23/06/2020 13:35:43,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.60299999999916,null,, ,22,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
68,1592933744374,23/06/2020 17:35:44,1592933743568,-4,23/06/2020 13:35:43,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.32900000000154,null,,veterinary,23,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
69,1592933744687,23/06/2020 17:35:44,1592933743868,-4,23/06/2020 13:35:43,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.34100000000035,null,, ,24,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
70,1592933744984,23/06/2020 17:35:44,1592933744168,-4,23/06/2020 13:35:44,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,300.3199999999997,null,,office.,25,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
71,1592933745124,23/06/2020 17:35:45,1592933744171,-4,23/06/2020 13:35:44,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,2,RSVP,Zone1,reading,7508.577000000001,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
72,1592933745725,23/06/2020 17:35:45,1592933744921,-4,23/06/2020 13:35:44,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,3,Pause,Zone1,fixation,750.7599999999984,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
73,1592933746147,23/06/2020 17:35:46,1592933745334,-4,23/06/2020 13:35:45,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,14,3,4,Explicit Judgment,Zone1,response_keyboard_single,402.74000000499655,null,,4,1,0,1,0,,,false,3,3,Acceptability Judgment,The| |shelter| |worker| |suggested| |that| |the| |puppy| |needs| |petting| |at| |the| |veterinary| |office.
74,1592933746634,23/06/2020 17:35:46,1592933745820,-4,23/06/2020 13:35:45,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,1,Fixation,fixation,fixation,500.4840000000004,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
75,1592933746928,23/06/2020 17:35:46,1592933746121,-4,23/06/2020 13:35:46,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.150999999998,null,,My,1,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
76,1592933747232,23/06/2020 17:35:47,1592933746421,-4,23/06/2020 13:35:46,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.5689999999995,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
77,1592933747529,23/06/2020 17:35:47,1592933746721,-4,23/06/2020 13:35:46,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.33300000000236,null,,friend,3,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
78,1592933747865,23/06/2020 17:35:47,1592933747022,-4,23/06/2020 13:35:47,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.04899999999907,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
79,1592933748131,23/06/2020 17:35:48,1592933747323,-4,23/06/2020 13:35:47,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.35599999999977,null,,said,5,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
80,1592933748434,23/06/2020 17:35:48,1592933747624,-4,23/06/2020 13:35:47,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.3909999999996,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
81,1592933748747,23/06/2020 17:35:48,1592933747923,-4,23/06/2020 13:35:47,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.5470000000023,null,,the,7,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
82,1592933749028,23/06/2020 17:35:49,1592933748223,-4,23/06/2020 13:35:48,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.04699999999866,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
83,1592933749340,23/06/2020 17:35:49,1592933748523,-4,23/06/2020 13:35:48,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.6080000000002,null,,last,9,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
84,1592933749622,23/06/2020 17:35:49,1592933748823,-4,23/06/2020 13:35:48,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.1219999999994,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
85,1592933749934,23/06/2020 17:35:49,1592933749124,-4,23/06/2020 13:35:49,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.23099999999977,null,,episode,11,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
86,1592933750293,23/06/2020 17:35:50,1592933749424,-4,23/06/2020 13:35:49,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.6179999999986,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
87,1592933750529,23/06/2020 17:35:50,1592933749725,-4,23/06/2020 13:35:49,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.07800000000134,null,,needs,13,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
88,1592933750842,23/06/2020 17:35:50,1592933750025,-4,23/06/2020 13:35:50,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.59300000000076,null,, ,14,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
89,1592933751123,23/06/2020 17:35:51,1592933750325,-4,23/06/2020 13:35:50,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.07800000000134,null,,watcher,15,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
90,1592933751435,23/06/2020 17:35:51,1592933750626,-4,23/06/2020 13:35:50,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.61599999999817,null,, ,16,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
91,1592933751732,23/06/2020 17:35:51,1592933750926,-4,23/06/2020 13:35:50,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.3319999999985,null,,before,17,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
92,1592933752045,23/06/2020 17:35:52,1592933751227,-4,23/06/2020 13:35:51,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.0109999999986,null,, ,18,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
93,1592933752331,23/06/2020 17:35:52,1592933751527,-4,23/06/2020 13:35:51,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.6100000000006,null,,the,19,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
94,1592933752628,23/06/2020 17:35:52,1592933751827,-4,23/06/2020 13:35:51,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.06900000000314,null,, ,20,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
95,1592933752941,23/06/2020 17:35:52,1592933752127,-4,23/06/2020 13:35:52,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.6140000000014,null,,season,21,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
96,1592933753238,23/06/2020 17:35:53,1592933752428,-4,23/06/2020 13:35:52,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.06299999999464,null,, ,22,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
97,1592933753535,23/06/2020 17:35:53,1592933752728,-4,23/06/2020 13:35:52,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.6000000000058,null,,finale,23,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
98,1592933753832,23/06/2020 17:35:53,1592933753028,-4,23/06/2020 13:35:53,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.34999999999854,null,, ,24,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
99,1592933754129,23/06/2020 17:35:54,1592933753328,-4,23/06/2020 13:35:53,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,300.25099999999657,null,,airs.,25,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
100,1592933754293,23/06/2020 17:35:54,1592933753329,-4,23/06/2020 13:35:53,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,2,RSVP,Zone1,reading,7508.286999999997,null,,Content End,,0,1,0,,,true,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
101,1592933754887,23/06/2020 17:35:54,1592933754080,-4,23/06/2020 13:35:54,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,3,Pause,Zone1,fixation,750.8700000000026,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
102,1592933755325,23/06/2020 17:35:55,1592933754512,-4,23/06/2020 13:35:54,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,16,4,4,Explicit Judgment,responseA,response_keyboard_single,421.6000000014901,null,,1,1,0,1,0,,,false,3,3,Acceptability Judgment,My| |friend| |said| |the| |last| |episode| |needs| |watcher| |before| |the| |season| |finale| |airs.
103,1592933755856,23/06/2020 17:35:55,1592933754998,-4,23/06/2020 13:35:54,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,1,Fixation,fixation,fixation,500.35199999999895,null,,null,,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
104,1592933756106,23/06/2020 17:35:56,1592933755297,-4,23/06/2020 13:35:55,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.5970000000016,null,,Chris,1,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
105,1592933756418,23/06/2020 17:35:56,1592933755598,-4,23/06/2020 13:35:55,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.0679999999993,null,, ,2,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
106,1592933756715,23/06/2020 17:35:56,1592933755898,-4,23/06/2020 13:35:55,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.59999999999854,null,,stole,3,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
107,1592933757059,23/06/2020 17:35:57,1592933756198,-4,23/06/2020 13:35:56,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.3309999999983,null,, ,4,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
108,1592933757294,23/06/2020 17:35:57,1592933756499,-4,23/06/2020 13:35:56,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.3380000000034,null,,his,5,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
109,1592933757606,23/06/2020 17:35:57,1592933756798,-4,23/06/2020 13:35:56,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.2589999999982,null,, ,6,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
110,1592933757903,23/06/2020 17:35:57,1592933757099,-4,23/06/2020 13:35:57,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.1049999999959,null,,sister's,7,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
111,1592933758200,23/06/2020 17:35:58,1592933757400,-4,23/06/2020 13:35:57,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.3180000000066,null,, ,8,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
112,1592933758497,23/06/2020 17:35:58,1592933757701,-4,23/06/2020 13:35:57,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.38299999999435,null,,doll,9,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
113,1592933758809,23/06/2020 17:35:58,1592933758000,-4,23/06/2020 13:35:58,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.5500000000029,null,, ,10,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
114,1592933759107,23/06/2020 17:35:59,1592933758301,-4,23/06/2020 13:35:58,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.3660000000018,null,,at,11,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
115,1592933759404,23/06/2020 17:35:59,1592933758600,-4,23/06/2020 13:35:58,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.1759999999995,null,, ,12,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
116,1592933759725,23/06/2020 17:35:59,1592933758901,-4,23/06/2020 13:35:58,18296,8,task-unoq,,5752082,,1610641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x578,,ReadingAcceptability,15,L3,L3,17,5,2,RSVP,Zone1,reading,300.4830000000002,null,,the,13,0,1,0,,,false,3,3,Acceptability Judgment,Chris| |stole| |his| |sister's| |doll| |at| |the| |breakfast| |table.
